22.462373,14.266888,14.7177,20.063612,1.124841,3.684959,15.942804,148.210287,166.828355,132.933577,152.014293,156.639542,123.214301,149.599845,142.838948,0.000000
22.783059,14.495127,15.601022,20.589221,1.211293,3.841498,16.835628,149.472378,168.31124,133.693299,152.634631,157.160452,123.327585,150.194799,143.231262,0.000000
21.687635,15.28649,10.048037,19.990872,0.150961,3.64565,18.595571,145.450164,162.890774,126.744126,151.852626,155.526778,121.152467,147.726666,142.553836,0.000000
22.53866,15.427334,11.971397,19.188787,0.889806,4.136342,21.13894,147.022838,162.43294,125.651261,152.535611,154.083117,119.526395,148.986437,141.06214,0.000000
22.812043,15.134855,12.319847,19.344841,0.705883,3.708587,18.039226,147.707373,163.055534,127.943661,152.444562,154.552787,119.494344,148.424718,139.707437,0.000000
22.824956,12.416,12.48791,17.059496,2.595666,3.436185,32.793099,142.349782,153.72456,109.584022,152.915703,147.931086,112.477722,154.467009,142.47777,0.000000
24.014045,10.8269,13.665638,16.765448,2.615138,4.454967,32.389246,144.85773,158.510508,112.889726,154.372954,151.837993,121.010089,155.188175,148.081856,0.000000
24.484991,10.35733,15.150638,16.260591,2.105501,3.875477,33.823568,144.545345,157.450514,112.73224,155.748374,153.255899,124.735176,157.970549,153.464588,0.000000
23.000345,7.845283,15.908285,16.986559,3.133558,2.83577,41.805566,147.464649,152.507736,110.069026,156.199959,146.115586,139.124898,155.253365,159.301691,0.000000
24.08819,9.371973,13.480514,16.47852,4.051114,3.422585,35.950375,143.125308,153.208711,109.724813,156.581409,149.146464,110.661248,157.021292,139.403767,0.000000
21.195142,11.829184,15.014808,21.481601,1.192894,4.70071,8.084126,152.054744,170.94382,146.496058,154.616968,163.134403,131.91259,153.363141,148.894648,0.000000
20.758513,12.622203,15.365277,21.406967,1.003274,4.581286,5.239594,152.664638,170.745192,149.404482,154.763922,163.536702,134.509948,152.235617,149.483421,0.000000
26.948317,6.057653,18.868002,23.500017,2.747749,1.44671,24.916418,165.363742,159.848444,138.825072,159.437149,157.485925,134.2955,157.802116,149.21245,0.000000
26.400716,6.744293,17.194126,23.280658,2.368919,1.725181,29.451163,170.265862,161.795087,133.609584,161.467136,157.894821,132.161784,161.416143,151.195419,0.000000
28.947374,8.327131,22.726127,26.970097,1.73627,1.671017,10.04314,159.008892,161.695177,147.493972,155.706008,158.376475,133.028943,153.453478,145.542048,0.000000
27.214054,8.353634,22.695371,26.83718,1.651632,1.111834,9.724088,161.492963,165.06569,151.892892,156.970411,160.565511,136.489422,156.04455,148.763722,0.000000
28.251274,12.69372,10.918484,26.674381,1.009247,2.541437,55.36663,155.152541,142.384804,96.788209,161.699116,119.430635,91.575126,159.056426,107.665362,0.000000
28.411172,8.804053,16.327041,27.036904,1.409209,2.620031,63.909454,157.470666,137.777998,95.226932,164.26177,118.505931,94.649682,161.624889,113.65726,0.000000
28.611856,10.238504,16.76959,27.19864,1.110899,2.558132,53.490681,157.726651,146.905078,99.748245,163.756372,122.076544,99.721009,160.672279,117.583188,0.000000
36.072339,7.547704,12.539141,27.747303,0.714153,1.446145,54.375481,158.714646,143.55243,90.171231,164.209216,109.97507,79.708971,163.769505,96.936371,0.000000
37.080553,9.15651,13.802864,27.820312,1.084355,1.834229,55.240817,159.633075,142.210485,87.299679,164.541216,104.597205,77.252688,163.90223,92.495191,0.000000
37.180427,9.946096,12.59399,27.225878,1.011787,2.035595,59.052667,159.24511,140.829425,91.542772,164.79535,112.327327,85.419504,163.928814,102.887503,0.000000
