44.098259,33.287209,52.501791,60.477286,73.644116,26.705139,96.29805,164.434615,135.921404,101.90047,168.028406,141.230618,119.966191,160.074704,146.176804,0.000000
45.535346,34.128891,49.218548,60.51821,66.724704,25.898753,89.122854,164.413515,136.986635,102.108959,167.601053,140.664368,118.320405,161.269468,147.619118,0.000000
44.739317,34.888494,53.496125,57.532717,75.189642,26.447843,96.854187,162.963464,134.631084,102.356388,165.546061,138.099602,118.129733,156.602421,141.724219,0.000000
46.562452,34.368916,50.213439,60.094733,62.592875,27.439214,86.59525,165.239529,135.887485,102.457403,167.648819,138.367546,116.546019,160.409159,142.950281,0.000000
46.855138,34.549669,51.792722,59.637192,64.589391,27.843506,90.164006,164.532822,135.524511,103.498561,168.410691,140.03582,117.82396,160.294704,143.217614,0.000000
44.41484,33.542941,46.636461,59.588236,62.443362,25.520642,83.831655,164.11146,134.788981,102.434084,167.069699,138.677162,116.517729,159.899669,142.890327,0.000000
42.283621,32.910476,50.770822,57.944469,63.171298,30.244194,89.216976,167.210272,140.420327,107.372264,168.753892,142.142619,122.190036,158.970396,145.913756,0.000000
43.325681,33.21094,51.050493,56.251708,57.625825,26.027181,78.825284,162.453911,135.036393,103.286788,164.765913,137.119157,118.494802,156.782355,142.362261,0.000000
40.195126,33.33179,63.968511,57.313969,59.608773,24.861161,80.317371,159.889671,129.871343,98.700486,163.288043,134.016527,117.198657,155.330053,141.770806,0.000000
36.964528,33.541939,57.891578,58.760091,57.338854,25.918592,79.471009,161.723066,130.052159,99.70469,164.631996,133.930631,118.753589,156.115178,142.656537,0.000000
37.667455,32.521008,60.081577,54.761064,51.272873,27.110829,73.995946,161.084154,134.639382,102.364335,163.191734,136.00321,118.311946,154.133331,141.24917,0.000000
39.992201,33.896157,55.374924,55.128421,43.899693,24.434747,62.741566,162.403852,133.846797,101.270335,163.203834,134.124737,114.568517,153.92226,138.401715,0.000000
35.647671,33.127951,58.297281,56.593767,46.192773,25.206131,67.434674,160.239174,130.497597,100.444056,162.869777,134.730806,118.642913,154.860153,142.275502,0.000000
28.21991,24.377333,42.769557,73.184431,93.917864,30.227708,111.966983,175.531793,133.50405,90.947002,166.539478,129.478921,109.239171,161.268898,130.526948,0.000000
27.89815,25.203084,43.559537,68.641047,94.26359,26.068007,107.908586,173.658412,127.931751,91.442513,167.259165,126.705914,110.686504,162.768214,128.294959,0.000000
26.862401,24.416565,45.687279,72.756501,92.807001,28.842511,111.96327,175.879793,132.399512,91.706932,167.406424,129.262833,110.478733,163.475074,131.004627,0.000000
27.088773,25.098166,39.205393,70.357304,94.362099,26.012173,110.978091,173.827408,129.860714,93.483731,166.648296,129.101019,110.111204,162.028924,130.882678,0.000000
29.390243,25.147662,40.615417,74.657499,91.806799,27.809173,111.366757,173.92117,132.640796,91.858016,165.17239,131.240262,109.345752,162.858388,132.03437,0.000000
31.110843,22.986327,38.029063,75.033414,92.526137,31.090726,115.247961,174.830588,138.477188,94.295909,165.799442,136.37162,112.478545,163.383566,136.896907,0.000000
29.253338,23.673327,37.91618,72.230133,94.722573,28.767708,112.123009,176.692121,134.290027,92.864152,168.603131,133.054503,112.353437,163.65607,135.230807,0.000000
31.765345,29.374325,28.254679,55.1495,86.364132,28.452303,101.590764,153.703713,123.064727,91.551478,163.301522,128.91361,112.744883,158.519088,137.320451,0.000000
29.441909,27.333314,27.809476,50.490913,69.33678,31.572233,84.821419,154.682204,119.405115,89.207722,165.912853,127.271794,111.403686,162.795341,137.124447,0.000000
31.276469,29.643488,36.055569,56.887153,95.677003,27.845285,107.915028,156.702783,119.73263,92.647891,165.500874,122.887491,115.613649,158.32562,133.329955,0.000000
24.828196,28.134486,64.949462,59.626862,62.425554,7.529297,36.956788,150.531385,90.778705,48.458441,159.210052,93.363661,57.75479,137.014554,65.342062,0.000000
23.846608,30.820348,75.882148,67.27886,62.780096,10.961038,30.312695,159.306054,112.039502,52.802233,169.952184,118.253694,63.546696,143.066346,93.846009,0.000000
24.598289,32.477577,72.17511,67.869558,62.859708,6.818599,35.202871,156.734691,90.90155,49.612541,162.920889,94.846961,55.732236,136.581156,45.783925,0.000000
23.546577,31.501958,66.709955,61.31175,60.898933,6.341646,32.683586,155.313797,93.56427,49.644386,162.743817,99.082696,57.148735,139.925467,65.157468,0.000000
22.290157,28.664539,66.391074,66.371452,63.143139,5.707564,35.874782,152.2957,78.984542,47.072608,157.03202,76.93358,54.429202,132.454194,43.00458,0.000000
24.843842,34.192976,72.696325,64.793986,58.675715,4.927755,26.457425,152.826143,79.43151,47.340605,162.588315,88.541441,57.410051,137.960374,49.647535,0.000000
24.729865,32.703778,74.134198,62.773418,67.833028,8.510922,41.135657,159.680436,111.294148,54.819571,165.757263,113.463911,59.878661,139.808603,73.163926,0.000000
25.705941,33.193001,69.458176,60.249714,65.606962,7.204381,34.756887,159.727442,105.873341,53.247393,165.293842,107.276403,58.010845,140.480747,65.975241,0.000000
24.330829,28.911269,63.447757,61.110616,58.438673,6.350783,30.37029,149.265414,67.694712,42.067578,154.084546,63.537879,48.574196,135.570716,42.459166,0.000000
27.324763,31.724141,72.731854,64.893427,58.667479,4.099615,26.44075,155.276518,76.13957,46.697083,160.852969,79.938391,53.520831,139.407894,42.446538,0.000000
39.71257,29.220573,42.919251,63.455933,84.546004,29.186292,109.865942,172.804344,141.243137,109.037097,172.371688,145.258732,126.334926,160.752441,150.628043,0.000000
40.366703,28.167104,39.664975,61.026139,74.165431,25.614546,97.116684,167.689286,137.871621,105.816105,169.931564,141.829037,122.417404,160.140359,147.430832,0.000000
42.937099,29.888159,41.635628,64.528642,79.572507,28.497958,105.035512,172.441551,142.466558,108.611588,172.579519,145.330137,126.9414,160.681253,151.974218,0.000000
39.344686,29.399275,42.302621,64.307806,79.808744,30.287323,107.759701,173.668806,143.945472,110.47236,172.051718,145.088947,127.723806,161.134405,153.471355,0.000000
40.270442,30.215451,43.297639,62.032635,87.94177,28.646414,112.124989,172.108191,140.623602,108.72423,171.262285,143.931459,126.71668,159.247107,150.04927,0.000000
41.541362,29.059813,38.321316,62.149041,81.292533,26.890286,104.479275,173.022252,140.484503,109.490857,171.607886,144.561225,126.69533,160.645493,150.926074,0.000000
30.931097,31.458958,59.567206,57.481208,74.940042,26.670079,95.612194,166.07768,136.24735,103.084361,166.98438,138.509543,123.406823,155.96413,144.180878,0.000000
28.919038,29.642543,59.457936,54.090708,74.449425,28.797172,96.579199,166.676505,138.1764,106.102038,166.355489,138.897286,125.236467,155.454678,143.5678,0.000000
31.546677,30.853533,48.022055,56.308973,86.913205,23.22847,102.398279,168.471455,137.047577,104.617483,167.448949,139.726306,122.24923,156.719203,143.677079,0.000000
32.662857,19.85726,35.614887,27.310158,149.293777,4.312422,152.531619,172.240206,169.975673,155.861416,172.191533,173.377154,167.841299,165.77132,162.351999,0.000000
30.576817,23.406512,29.979975,31.985189,144.754959,7.347498,150.877543,171.340013,166.546265,153.841177,171.550813,174.323086,170.711922,165.14804,163.939789,0.000000
31.227081,15.564802,17.911234,27.078222,147.644604,5.264083,153.146989,172.461312,168.363429,154.840165,171.476706,174.112176,166.686754,165.568805,162.39948,0.000000
30.199054,15.207178,16.687225,27.660323,147.119906,5.445028,152.402281,172.499782,167.429019,154.818247,171.446906,174.151062,166.972041,165.550084,162.125803,0.000000
27.095709,16.21813,21.242647,26.535419,147.929882,4.229049,152.748575,171.734953,168.095967,155.926015,172.131815,174.187483,167.344833,167.245934,162.981955,0.000000
32.908612,25.232811,34.768717,30.939622,144.527863,5.517169,149.073963,169.976748,160.115063,149.578963,174.093538,173.938199,164.13676,167.650224,170.283826,0.000000
35.532727,24.782592,34.872633,29.89899,144.542589,5.371882,148.876588,172.505585,162.613271,150.075321,172.790645,176.716551,163.212523,164.726472,167.886967,0.000000
31.88466,25.612261,34.476193,29.476228,143.80359,6.316946,148.271516,171.890302,163.670135,150.236311,172.851668,177.356229,163.800776,168.294867,168.315725,0.000000
32.392014,25.856563,34.801395,31.113441,143.376708,6.367953,148.265394,170.539451,162.876921,149.704211,172.564231,176.230549,165.093418,167.795736,167.617526,0.000000
32.78213,25.769486,34.969576,31.983591,142.397641,6.525103,147.50402,170.031462,162.339682,148.878991,172.720414,175.892075,163.798561,168.896282,168.37363,0.000000
29.071362,22.67726,40.903993,31.924077,143.242057,5.824289,146.440319,167.065658,161.942924,148.248127,171.976398,178.707905,163.330706,170.091956,169.316157,0.000000
26.502548,22.994931,36.120423,32.735641,141.276366,6.298248,145.24586,167.908973,159.666825,147.356305,172.375442,175.746647,162.707383,170.67592,170.551275,0.000000
29.094276,24.833341,34.508671,33.074833,141.808951,6.576979,145.944243,167.482234,161.112671,146.327205,172.134089,176.131077,161.555051,170.099783,170.956916,0.000000
32.775269,23.582482,30.054945,28.473846,144.477564,7.070629,148.574844,170.901038,161.061319,149.803093,173.166163,179.298705,162.224638,168.335766,168.247019,0.000000
32.615064,25.964472,26.742183,29.616686,143.059252,7.176963,147.609018,170.310044,160.23276,148.631294,172.734502,178.349252,162.239906,168.837631,168.572237,0.000000
32.273627,25.54549,26.877938,29.886017,142.916745,7.074633,147.61715,170.082261,160.248433,148.888293,172.752472,178.442791,162.757016,169.096759,168.969634,0.000000
34.129617,25.557014,18.565489,30.71796,142.662997,8.134471,148.883494,170.503557,161.312061,148.53161,173.033818,176.889464,160.629069,168.303288,166.932913,0.000000
34.095006,21.86366,24.626321,28.233872,144.261281,8.451407,150.659783,171.14404,161.473844,152.270781,173.957054,176.459063,164.271017,168.792754,167.38229,0.000000
35.824667,23.685161,23.424927,28.52684,144.547003,7.650356,150.64091,171.10902,162.095878,152.321319,173.4325,176.591157,164.785304,167.896298,167.473023,0.000000
28.633934,22.230018,43.007118,29.302818,143.445145,4.010858,145.565446,170.44438,162.955447,150.595577,172.447964,177.222341,163.8928,168.496604,166.749882,0.000000
29.741808,22.187049,37.005898,29.398212,144.060265,4.258296,146.143966,171.440696,163.246396,150.87668,172.002711,176.87139,161.660019,166.593255,165.720613,0.000000
31.5611,24.073725,33.331243,30.951338,143.206948,4.775416,146.842951,170.196733,163.444091,151.065765,172.78754,176.706675,165.82195,168.585507,165.901862,0.000000
32.449458,24.302147,32.695609,31.391217,143.048858,4.678706,146.771,170.031119,163.644401,150.655062,172.769137,176.82825,164.408124,168.424126,166.488355,0.000000
34.336701,21.052419,17.336202,23.719568,150.200774,12.546151,151.447656,170.482771,163.934088,150.859247,172.345638,166.931834,158.747578,168.068107,161.906285,0.000000
33.349852,21.369491,17.367265,26.099116,148.227444,9.246913,150.064828,171.041545,167.185313,150.952345,171.54796,169.795365,160.235654,166.929901,160.25331,0.000000
30.233164,20.94234,31.529294,26.054026,140.577136,12.806247,145.354783,165.750868,157.792488,141.59915,173.065565,174.659197,145.895506,172.339943,165.247708,0.000000
29.48508,22.040752,28.978834,24.843381,144.426891,14.093801,146.076099,166.693682,157.893769,144.018706,173.570283,178.009667,147.279003,171.515892,166.567349,0.000000
27.023619,5.49361,3.999384,74.836882,100.388157,46.878759,137.409545,177.600066,150.609795,100.068735,170.464313,153.799413,107.914209,170.864942,153.057392,0.000000
29.046817,4.990308,4.565733,71.180145,104.919631,51.591251,142.499011,177.712642,160.04933,106.000033,170.664493,161.640452,110.373793,171.443739,158.94632,0.000000
31.851738,29.234799,39.283417,33.044359,149.083101,7.825749,149.885157,166.038437,168.056151,153.253575,172.183815,176.045405,168.025637,169.222032,169.294655,0.000000
30.921587,29.119234,39.724141,33.262173,148.74318,8.962966,149.633088,165.753753,168.154608,153.42631,172.220621,175.868264,168.016032,169.701515,169.443027,0.000000
41.44449,34.936564,45.590193,37.487169,139.881012,14.694379,139.464756,167.538778,161.78517,140.328781,170.365237,164.504109,162.642271,165.029839,167.802142,0.000000
38.487319,36.317694,45.587312,45.164338,133.507473,31.836072,129.575975,167.328462,142.629588,135.18947,169.283126,151.043068,156.215217,165.293342,164.302831,0.000000
40.157106,36.526732,43.168988,44.402119,134.85691,30.47887,132.3508,167.329054,143.182168,137.139122,168.351319,153.80912,158.996004,164.002819,163.083199,0.000000
